Img,Min,Max,Mean,Black Rows,Black cols,Next img,RMSE
ART_2020091_141021.FR,2.3383043,145.52066,27.97148,0,0,ART_2020091_142021.FR,9.598468
ART_2020091_142021.FR,1.7132466,144.37292,28.677494,0,0,ART_2020091_143021.FR,9.863057
ART_2020091_143021.FR,1.2252703,140.5881,29.27991,0,0,ART_2020091_144021.FR,10.013752
ART_2020091_144021.FR,2.204449,142.91855,29.387014,0,0,ART_2020091_145021.FR,10.072836
ART_2020091_145021.FR,2.0832677,144.0753,29.278267,0,0,ART_2020091_150021.FR,10.036058
ART_2020091_150021.FR,2.325501,142.88171,29.341587,0,0,ART_2020091_151021.FR,10.2557335
ART_2020091_151021.FR,1.0599915,140.36876,29.56132,0,0,ART_2020091_152021.FR,10.416097
ART_2020091_152021.FR,1.1166215,139.78943,29.831533,0,0,ART_2020091_153021.FR,10.599201
ART_2020091_153021.FR,2.6916544,137.43576,30.153355,0,0,ART_2020091_154021.FR,10.867755
ART_2020091_154021.FR,2.557548,136.29005,30.496382,0,0,ART_2020091_155021.FR,10.948094
ART_2020091_155021.FR,0.5611512,134.85558,30.845695,0,0,ART_2020091_160021.FR,11.18773
ART_2020091_160021.FR,2.3674014,134.91203,31.213541,0,0,ART_2020091_161021.FR,11.360923
ART_2020091_161021.FR,3.135219,134.58298,31.623465,0,0,ART_2020091_162021.FR,11.510431
ART_2020091_162021.FR,2.8480663,134.37111,32.08618,0,0,ART_2020091_163021.FR,11.73129
ART_2020091_163021.FR,2.9380999,134.7108,32.654617,0,0,ART_2020091_164021.FR,11.986829
ART_2020091_164021.FR,3.188389,135.82425,33.461987,0,0,ART_2020091_165021.FR,12.36133
ART_2020091_165021.FR,2.987629,139.08115,34.78771,0,0,ART_2020091_170021.FR,12.808958
ART_2020091_170021.FR,3.4059138,138.82185,36.236095,0,0,ART_2020091_171021.FR,13.216935
ART_2020091_171021.FR,3.271747,143.08228,36.668835,0,0,ART_2020091_172021.FR,13.379534
ART_2020091_172021.FR,3.032093,148.72575,35.528355,0,0,ART_2020091_173021.FR,13.238438
ART_2020091_173021.FR,3.1549737,150.75537,34.48177,0,0,ART_2020091_174021.FR,13.028482
ART_2020091_174021.FR,3.3336966,155.13681,33.96063,0,0,ART_2020091_175021.FR,13.153921
ART_2020091_175021.FR,3.115499,161.86293,33.685047,0,0,ART_2020091_180021.FR,13.228598
ART_2020091_180021.FR,1.6851993,168.622,33.50004,0,0,ART_2020091_181021.FR,13.396008
ART_2020091_181021.FR,2.695958,169.41563,33.370007,0,0,ART_2020091_182021.FR,13.568582
ART_2020091_182021.FR,2.993118,176.18047,33.245064,0,0,ART_2020091_183021.FR,13.688273
ART_2020091_183021.FR,1.7359083,186.57562,33.136974,0,0,ART_2020091_184021.FR,13.925115
ART_2020091_184021.FR,2.6662457,198.7338,33.00605,0,0,ART_2020091_185021.FR,14.001523
ART_2020091_185021.FR,2.409543,217.92079,32.87269,0,0,ART_2020091_190021.FR,14.22953
ART_2020091_190021.FR,1.7545235,215.36528,32.74071,0,0,ART_2020091_191021.FR,14.353131
ART_2020091_191021.FR,2.9108615,244.76343,32.658447,0,0,ART_2020091_192021.FR,14.519513
ART_2020091_192021.FR,3.0416658,265.79504,32.665543,0,0,ART_2020091_193021.FR,14.841798
ART_2020091_193021.FR,1.9398485,272.394,32.757545,0,0,ART_2020091_194021.FR,15.193333
ART_2020091_194021.FR,1.7078595,292.25598,32.612595,0,0,ART_2020091_195021.FR,15.397425
ART_2020091_195021.FR,2.6232197,325.40372,31.946312,0,0,ART_2020091_200021.FR,15.310579
ART_2020091_200021.FR,2.5337107,368.41714,30.917456,0,0,ART_2020091_201021.FR,14.88301
ART_2020091_201021.FR,2.7532427,362.48236,29.777613,0,0,ART_2020091_202021.FR,14.355349
ART_2020091_202021.FR,2.9088135,465.15613,28.541807,0,0,ART_2020091_203021.FR,13.396672
ART_2020091_203021.FR,2.7538612,405.12967,27.353561,0,0,ART_2020091_204021.FR,12.80936
ART_2020091_204021.FR,3.0014431,318.3206,26.027748,0,0,ART_2020091_205021.FR,12.263024
ART_2020091_205021.FR,0.0,342.32935,24.122623,0,0,ART_2020091_210021.FR,12.186129
ART_2020091_210021.FR,0.0,281.328,21.19083,0,21,ART_2020091_211021.FR,11.910422
ART_2020091_211021.FR,0.0,289.79178,17.773773,0,30,ART_2020091_212021.FR,12.154609
ART_2020091_212021.FR,0.0,342.94412,13.866702,0,37,ART_2020091_213021.FR,11.434378
ART_2020091_213021.FR,0.0,284.07697,9.888444,0,43,ART_2020091_214021.FR,9.447922
ART_2020091_214021.FR,0.0,295.43283,6.380536,0,49,ART_2020091_215021.FR,8.468196
ART_2020091_215021.FR,0.0,272.12036,3.4887686,0,53,ART_2020091_220021.FR,5.677296
ART_2020091_220021.FR,0.0,182.97624,1.6633703,0,58,ART_2020091_221021.FR,5.8052835
ART_2020091_221021.FR,0.0,113.25503,0.17495577,0,62,ART_2020091_222021.FR,2.0580432
ART_2020092_094021.FR,0.0,0.0,0.0,70,76,ART_2020092_095021.FR,9.444967
ART_2020092_095021.FR,0.0,253.86801,1.8882046,0,59,ART_2020092_100021.FR,12.18503
ART_2020092_100021.FR,0.0,261.71323,5.2802477,0,55,ART_2020092_101021.FR,13.732442
ART_2020092_101021.FR,0.0,240.52051,9.315393,0,50,ART_2020092_102021.FR,13.207789
ART_2020092_102021.FR,0.0,204.3019,12.733415,0,45,ART_2020092_103021.FR,12.911524
ART_2020092_103021.FR,0.0,218.18332,15.617812,0,39,ART_2020092_104021.FR,13.822901
ART_2020092_104021.FR,0.0,210.97598,18.71219,0,32,ART_2020092_105021.FR,14.585484
ART_2020092_105021.FR,0.0,250.28392,21.918058,0,23,ART_2020092_110021.FR,14.86316
ART_2020092_110021.FR,0.0,315.34772,25.396803,0,8,ART_2020092_111021.FR,16.899515
ART_2020092_111021.FR,0.0,388.9473,29.342388,0,0,ART_2020092_112021.FR,14.808695
ART_2020092_112021.FR,3.0323887,279.22632,30.804932,0,0,ART_2020092_113021.FR,13.833826
ART_2020092_113021.FR,2.943136,279.68912,31.29263,0,0,ART_2020092_114021.FR,13.101942
ART_2020092_114021.FR,2.771522,230.8626,31.590612,0,0,ART_2020092_115021.FR,11.817852
ART_2020092_115021.FR,2.142192,224.61928,31.316942,0,0,ART_2020092_120021.FR,11.209929
ART_2020092_120021.FR,2.2968717,206.90186,31.002985,0,0,ART_2020092_121021.FR,10.85279
ART_2020092_121021.FR,2.3150136,204.64711,30.743593,0,0,ART_2020092_122021.FR,10.515677
ART_2020092_122021.FR,2.4717555,206.4224,30.535799,0,0,ART_2020092_123021.FR,10.240651
ART_2020092_123021.FR,2.3338945,182.42238,30.372372,0,0,ART_2020092_124021.FR,10.029537
ART_2020092_124021.FR,2.0176365,197.42941,30.251984,0,0,ART_2020092_125021.FR,9.830952
ART_2020092_125021.FR,1.5877413,180.76292,30.190075,0,0,ART_2020092_130021.FR,9.6963415
ART_2020092_130021.FR,2.212939,170.82742,30.183338,0,0,ART_2020092_131021.FR,9.545798
ART_2020092_131021.FR,2.0422642,160.92558,30.194084,0,0,ART_2020092_132021.FR,9.436445
ART_2020092_132021.FR,1.9957155,151.98871,30.206678,0,0,ART_2020092_133021.FR,9.377289
ART_2020092_133021.FR,2.1687284,159.88232,30.2294,0,0,ART_2020092_134021.FR,9.344195
ART_2020092_134021.FR,1.9969658,160.79121,30.276855,0,0,ART_2020092_135021.FR,9.287469
ART_2020092_135021.FR,2.2155137,156.98912,30.40164,0,0,ART_2020092_140021.FR,9.247923
ART_2020092_140021.FR,2.3761613,158.19397,30.682735,0,0,ART_2020092_141021.FR,9.331143
ART_2020092_141021.FR,2.049156,153.04515,31.245543,0,0,ART_2020092_142021.FR,9.582808
ART_2020092_142021.FR,2.2108386,148.6452,32.097176,0,0,ART_2020092_143021.FR,9.7928
ART_2020092_143021.FR,1.0816361,145.57245,32.689957,0,0,ART_2020092_144021.FR,9.796499
ART_2020092_144021.FR,1.740254,143.67752,32.65229,0,0,ART_2020092_145021.FR,9.823453
ART_2020092_145021.FR,1.2335228,145.71132,32.40917,0,0,ART_2020092_150021.FR,9.770085
ART_2020092_150021.FR,2.748324,143.21434,32.34774,0,0,ART_2020092_151021.FR,9.79873
ART_2020092_151021.FR,2.486667,143.01137,32.45082,0,0,ART_2020092_152021.FR,9.958444
ART_2020092_152021.FR,2.326001,144.41055,32.616283,0,0,ART_2020092_153021.FR,10.043368
ART_2020092_153021.FR,2.8445954,142.99136,32.7958,0,0,ART_2020092_154021.FR,10.072932
ART_2020092_154021.FR,3.2190704,141.98203,32.991013,0,0,ART_2020092_155021.FR,10.175261
ART_2020092_155021.FR,3.2187364,142.44868,33.205128,0,0,ART_2020092_160021.FR,10.264586
ART_2020092_160021.FR,2.2186506,142.12395,33.44913,0,0,ART_2020092_161021.FR,10.407549
ART_2020092_161021.FR,3.146388,144.71536,33.730927,0,0,ART_2020092_162021.FR,10.494002
ART_2020092_162021.FR,3.0540752,145.64732,34.090134,0,0,ART_2020092_163021.FR,10.663773
ART_2020092_163021.FR,3.5711713,145.9711,34.561153,0,0,ART_2020092_164021.FR,10.856385
ART_2020092_164021.FR,3.6760304,146.1078,35.26871,0,0,ART_2020092_165021.FR,11.134379
ART_2020092_165021.FR,3.387277,148.22589,36.59093,0,0,ART_2020092_170020.FR,11.576542
ART_2020092_170020.FR,3.498576,150.78816,38.29545,0,0,ART_2020092_171020.FR,11.911142
ART_2020092_171020.FR,3.4667673,150.69023,38.53195,0,0,ART_2020092_172020.FR,12.020557
ART_2020092_172020.FR,3.4393601,159.72272,37.276676,0,0,ART_2020092_173020.FR,11.794836
ART_2020092_173020.FR,3.381287,162.6197,36.16474,0,0,ART_2020092_174020.FR,11.7214155
ART_2020092_174020.FR,3.2582078,158.82419,35.575157,0,0,ART_2020092_175020.FR,11.730795
ART_2020092_175020.FR,3.4534438,161.85237,35.247818,0,0,ART_2020092_180020.FR,11.899112
ART_2020092_180020.FR,2.9864318,172.39902,35.008118,0,0,ART_2020092_181020.FR,11.955223
ART_2020092_181020.FR,2.3238804,172.73471,34.804344,0,0,ART_2020092_182020.FR,12.134712
ART_2020092_182020.FR,1.9082206,173.26767,34.62726,0,0,ART_2020092_183020.FR,12.213686
ART_2020092_183020.FR,2.6918054,181.15158,34.466713,0,0,ART_2020092_184020.FR,12.346405
ART_2020092_184020.FR,1.1137131,196.51733,34.291893,0,0,ART_2020092_185020.FR,12.545413
ART_2020092_185020.FR,2.0973,208.46565,34.10575,0,0,ART_2020092_190020.FR,12.690727
ART_2020092_190020.FR,1.5741837,225.77309,33.89842,0,0,ART_2020092_191020.FR,12.924337
ART_2020092_191020.FR,2.6714787,235.591,33.704308,0,0,ART_2020092_192020.FR,13.088028
ART_2020092_192020.FR,2.798528,235.69658,33.575733,0,0,ART_2020092_193020.FR,13.42088
ART_2020092_193020.FR,2.932302,253.48132,33.578472,0,0,ART_2020092_194020.FR,13.837195
ART_2020092_194020.FR,2.9854167,270.4625,33.444176,0,0,ART_2020092_195020.FR,14.181734
ART_2020092_195020.FR,3.0429268,307.38492,32.635487,0,0,ART_2020092_200020.FR,14.288413
ART_2020092_200020.FR,3.1902204,309.76123,31.360697,0,0,ART_2020092_201020.FR,14.2152195
ART_2020092_201020.FR,2.9466984,356.70126,30.03477,0,0,ART_2020092_202020.FR,14.410089
ART_2020092_202020.FR,3.2635531,356.6469,28.345478,0,0,ART_2020092_203020.FR,13.987312
ART_2020092_203020.FR,3.2902684,389.5581,26.519464,0,0,ART_2020092_204020.FR,13.524672
ART_2020092_204020.FR,0.0,359.94974,24.549322,0,0,ART_2020092_205020.FR,13.777916
ART_2020092_205020.FR,0.0,382.815,21.535551,0,1,ART_2020092_210020.FR,13.314277
ART_2020092_210020.FR,0.0,368.1114,17.778595,0,21,ART_2020092_211020.FR,12.199441
ART_2020092_211020.FR,0.0,373.1823,14.011483,0,31,ART_2020092_212020.FR,10.785484
ART_2020092_212020.FR,0.0,423.60907,10.71158,0,38,ART_2020092_213020.FR,8.008833
ART_2020092_213020.FR,0.0,243.49846,7.989458,0,44,ART_2020092_214020.FR,7.223477
ART_2020092_214020.FR,0.0,270.5607,5.4013686,0,49,ART_2020092_215020.FR,7.187707
ART_2020092_215020.FR,0.0,224.63176,2.946846,0,54,ART_2020092_220020.FR,4.9518967
ART_2020092_220020.FR,0.0,205.9482,1.3434048,0,58,ART_2020092_221020.FR,5.1664414
ART_2020092_221020.FR,0.0,100.242775,0.11979019,0,62,ART_2020092_222020.FR,1.6829376
ART_2020093_094021.FR,0.0,0.0,0.0,70,76,ART_2020093_095021.FR,10.656914
ART_2020093_095021.FR,0.0,235.1988,2.144605,0,59,ART_2020093_100021.FR,16.643677
ART_2020093_100021.FR,0.0,200.92863,7.031959,0,55,ART_2020093_101020.FR,18.471819
ART_2020093_101020.FR,0.0,220.84596,12.928782,0,50,ART_2020093_102020.FR,18.872236
ART_2020093_102020.FR,0.0,284.14148,18.790277,0,45,ART_2020093_103020.FR,18.322186
ART_2020093_103020.FR,0.0,305.7205,23.981472,0,39,ART_2020093_104020.FR,17.800406
ART_2020093_104020.FR,0.0,309.05524,28.33685,0,32,ART_2020093_105020.FR,17.370422
ART_2020093_105020.FR,0.0,309.3412,32.01292,0,23,ART_2020093_110020.FR,16.124496
ART_2020093_110020.FR,0.0,280.4917,34.279278,0,9,ART_2020093_111020.FR,15.634074
ART_2020093_111020.FR,0.0,239.5775,36.03784,0,0,ART_2020093_112020.FR,13.239278
ART_2020093_112020.FR,3.1564724,228.27696,35.888233,0,0,ART_2020093_113020.FR,11.967748
ART_2020093_113020.FR,3.0796928,228.62553,35.29994,0,0,ART_2020093_114020.FR,11.676281
ART_2020093_114020.FR,3.0968127,226.40874,35.147644,0,0,ART_2020093_115020.FR,10.906943
ART_2020093_115020.FR,2.931577,198.45334,34.80644,0,0,ART_2020093_120020.FR,10.408675
ART_2020093_120020.FR,2.9100573,174.56305,34.420628,0,0,ART_2020093_121020.FR,10.105118
ART_2020093_121020.FR,2.8405104,175.29807,34.07912,0,0,ART_2020093_122020.FR,9.841945
ART_2020093_122020.FR,2.7284713,176.35504,33.79236,0,0,ART_2020093_123020.FR,9.645037
ART_2020093_123020.FR,2.3097122,165.427,33.529705,0,0,ART_2020093_124020.FR,9.543402
ART_2020093_124020.FR,2.5410075,159.79909,33.32889,0,0,ART_2020093_125020.FR,9.4348955
ART_2020093_125020.FR,2.5178075,161.39996,33.179832,0,0,ART_2020093_130020.FR,9.34868
ART_2020093_130020.FR,2.2896771,152.2748,33.06932,0,0,ART_2020093_131020.FR,9.354366
ART_2020093_131020.FR,2.0256858,147.01738,32.989357,0,0,ART_2020093_132020.FR,9.331119
ART_2020093_132020.FR,2.1805415,145.43309,32.912468,0,0,ART_2020093_133020.FR,9.289476
ART_2020093_133020.FR,2.2878418,144.93256,32.84583,0,0,ART_2020093_134020.FR,9.280913
ART_2020093_134020.FR,1.9722717,142.76764,32.793682,0,0,ART_2020093_135020.FR,9.357236
ART_2020093_135020.FR,2.5516965,146.9858,32.788998,0,0,ART_2020093_140020.FR,9.394918
ART_2020093_140020.FR,2.0430205,142.08186,32.877853,0,0,ART_2020093_141020.FR,9.488433
ART_2020093_141020.FR,2.4431927,139.76775,33.11552,0,0,ART_2020093_142020.FR,9.762825
ART_2020093_142020.FR,2.4406803,137.68399,33.535294,0,0,ART_2020093_143020.FR,10.046694
ART_2020093_143020.FR,2.4741013,136.65154,33.90557,0,0,ART_2020093_144020.FR,10.209115
ART_2020093_144020.FR,1.1507546,132.7014,33.88338,0,0,ART_2020093_145020.FR,10.209702
ART_2020093_145020.FR,1.7664407,133.61827,33.682796,0,0,ART_2020093_150020.FR,10.263749
ART_2020093_150020.FR,2.805497,129.9143,33.60873,0,0,ART_2020093_151020.FR,10.403161
ART_2020093_151020.FR,2.7868204,132.53535,33.660027,0,0,ART_2020093_152020.FR,10.621417
ART_2020093_152020.FR,2.8228652,134.02705,33.739395,0,0,ART_2020093_153020.FR,10.854045
ART_2020093_153020.FR,3.0746768,135.30545,33.828747,0,0,ART_2020093_154020.FR,11.0714035
ART_2020093_154020.FR,2.956665,132.66704,33.957993,0,0,ART_2020093_155020.FR,11.230474
ART_2020093_155020.FR,3.0178175,133.5703,34.10165,0,0,ART_2020093_160020.FR,11.448713
ART_2020093_160020.FR,3.3739135,135.90225,34.269485,0,0,ART_2020093_161020.FR,11.644172
ART_2020093_161020.FR,3.2243586,141.87576,34.48023,0,0,ART_2020093_162020.FR,11.878167
ART_2020093_162020.FR,3.2981715,138.09413,34.755585,0,0,ART_2020093_163020.FR,11.98621
ART_2020093_163020.FR,3.3270538,139.46008,35.083847,0,0,ART_2020093_164020.FR,12.12479
ART_2020093_164020.FR,3.2930105,142.14302,35.575165,0,0,ART_2020093_165020.FR,12.413002
ART_2020093_165020.FR,3.335796,148.32985,36.481762,0,0,ART_2020093_170020.FR,12.764614
ART_2020093_170020.FR,3.6785545,150.99721,37.92471,0,0,ART_2020093_171020.FR,13.0936775
ART_2020093_171020.FR,3.4852927,154.50528,37.823174,0,0,ART_2020093_172020.FR,13.177337
ART_2020093_172020.FR,3.486221,155.99919,36.58194,0,0,ART_2020093_173020.FR,12.857796
ART_2020093_173020.FR,3.223833,160.07884,35.53972,0,0,ART_2020093_174020.FR,12.743273
ART_2020093_174020.FR,3.3649354,166.5366,34.919777,0,0,ART_2020093_175020.FR,12.772779
ART_2020093_175020.FR,3.3245025,172.98375,34.460873,0,0,ART_2020093_180020.FR,12.882818
ART_2020093_180020.FR,3.2859707,180.04817,34.08368,0,0,ART_2020093_181020.FR,12.966019
ART_2020093_181020.FR,3.0599947,189.21786,33.766068,0,0,ART_2020093_182020.FR,13.089117
ART_2020093_182020.FR,2.7820299,200.34932,33.46661,0,0,ART_2020093_183020.FR,13.22085
ART_2020093_183020.FR,0.0,213.60486,33.163506,0,0,ART_2020093_184020.FR,13.449036
ART_2020093_184020.FR,3.2985282,227.86829,32.856403,0,0,ART_2020093_185020.FR,13.627425
ART_2020093_185020.FR,3.1308572,245.39667,32.53858,0,0,ART_2020093_190020.FR,13.8484955
ART_2020093_190020.FR,2.4189005,259.57602,32.189716,0,0,ART_2020093_191020.FR,14.040644
ART_2020093_191020.FR,3.0105753,271.03784,31.860775,0,0,ART_2020093_192020.FR,14.252712
ART_2020093_192020.FR,2.9334714,295.5072,31.560623,0,0,ART_2020093_193020.FR,14.532374
ART_2020093_193020.FR,3.1215866,286.5241,31.272509,0,0,ART_2020093_194020.FR,14.940547
ART_2020093_194020.FR,2.7723205,354.68842,30.913542,0,0,ART_2020093_195020.FR,15.375889
ART_2020093_195020.FR,2.6321836,369.31024,30.161966,0,0,ART_2020093_200020.FR,15.795088
ART_2020093_200020.FR,2.2709413,481.40527,28.907928,0,0,ART_2020093_201020.FR,16.310986
ART_2020093_201020.FR,2.781376,444.8607,26.844442,0,0,ART_2020093_202020.FR,14.651242
ART_2020093_202020.FR,2.7451942,383.39255,24.710602,0,0,ART_2020093_203020.FR,12.422621
ART_2020093_203020.FR,0.6815079,371.20218,22.667856,0,0,ART_2020093_204020.FR,10.385616
ART_2020093_204020.FR,0.0,292.03107,20.63333,0,0,ART_2020093_205020.FR,9.086475
ART_2020093_205020.FR,0.0,238.23218,18.11046,0,6,ART_2020093_210020.FR,7.949036
ART_2020093_210020.FR,0.0,243.04265,15.482549,0,22,ART_2020093_211020.FR,7.46162
ART_2020093_211020.FR,0.0,309.6411,12.87909,0,31,ART_2020093_212020.FR,7.543848
ART_2020093_212020.FR,0.0,251.08487,10.217577,0,38,ART_2020093_213020.FR,7.552693
ART_2020093_213020.FR,0.0,260.9042,7.643189,0,44,ART_2020093_214020.FR,6.6178627
ART_2020093_214020.FR,0.0,297.3246,5.297701,0,49,ART_2020093_215020.FR,7.0094953
ART_2020093_215020.FR,0.0,213.6533,2.9682608,0,54,ART_2020093_220020.FR,5.517838
ART_2020093_220020.FR,0.0,230.84688,1.2796171,0,59,ART_2020093_221020.FR,5.3445463
ART_2020093_221020.FR,0.0,47.54806,0.057488926,0,63,ART_2020093_222020.FR,1.1057484
ART_2020094_094020.FR,0.0,0.0,0.0,70,76,ART_2020094_095020.FR,7.139304
ART_2020094_095020.FR,0.0,220.87383,1.3127767,0,59,ART_2020094_100020.FR,14.552259
ART_2020094_100020.FR,0.0,297.11816,5.085699,0,55,ART_2020094_101020.FR,17.720278
ART_2020094_101020.FR,0.0,302.97736,10.09952,0,50,ART_2020094_102020.FR,15.841676
ART_2020094_102020.FR,0.0,258.54953,14.14718,0,45,ART_2020094_103020.FR,14.9987135
ART_2020094_103020.FR,0.0,256.56738,17.478632,0,39,ART_2020094_104020.FR,15.071107
ART_2020094_104020.FR,0.0,225.964,19.924904,0,32,ART_2020094_105020.FR,14.611134
ART_2020094_105020.FR,0.0,198.44203,21.517462,0,24,ART_2020094_110020.FR,13.726864
ART_2020094_110020.FR,0.0,204.22635,22.637363,0,9,ART_2020094_111020.FR,13.290902
ART_2020094_111020.FR,0.0,179.52306,23.589262,0,0,ART_2020094_112020.FR,11.901592
ART_2020094_112020.FR,2.4648304,167.98149,23.233105,0,0,ART_2020094_113020.FR,11.316395
ART_2020094_113020.FR,2.991156,188.95135,22.706293,0,0,ART_2020094_114020.FR,11.799824
ART_2020094_114020.FR,2.9921906,165.95067,22.752335,0,0,ART_2020094_115020.FR,11.95181
ART_2020094_115020.FR,1.0986487,183.30794,22.918903,0,0,ART_2020094_120020.FR,10.751821
ART_2020094_120020.FR,2.997057,169.99812,22.517475,0,0,ART_2020094_121020.FR,10.497631
ART_2020094_121020.FR,2.7617402,150.39067,22.130304,0,0,ART_2020094_122020.FR,10.304312
ART_2020094_122020.FR,2.7553236,138.1197,21.819181,0,0,ART_2020094_123020.FR,10.217056
ART_2020094_123020.FR,2.5049932,134.2209,21.578056,0,0,ART_2020094_124020.FR,10.1640215
ART_2020094_124020.FR,2.1351366,138.0896,21.384708,0,0,ART_2020094_125020.FR,10.168663
ART_2020094_125020.FR,2.5061855,125.352585,21.222448,0,0,ART_2020094_130020.FR,10.152393
ART_2020094_130020.FR,1.8731308,128.69139,21.105024,0,0,ART_2020094_131020.FR,10.155266
ART_2020094_131020.FR,2.4775002,121.48278,21.0068,0,0,ART_2020094_132020.FR,10.2119875
ART_2020094_132020.FR,2.3212104,118.79163,20.93354,0,0,ART_2020094_133020.FR,10.279914
ART_2020094_133020.FR,2.5758083,136.05298,20.844387,0,0,ART_2020094_134020.FR,10.340198
ART_2020094_134020.FR,2.3730714,123.41864,20.775356,0,0,ART_2020094_135020.FR,10.383365
ART_2020094_135020.FR,2.3837106,115.60348,20.766542,0,0,ART_2020094_140020.FR,10.487442
ART_2020094_140020.FR,2.7020953,120.4899,20.871689,0,0,ART_2020094_141020.FR,10.678708
ART_2020094_141020.FR,2.2490106,115.91557,21.1897,0,0,ART_2020094_142020.FR,10.996442
ART_2020094_142020.FR,2.121143,131.03015,21.736526,0,0,ART_2020094_143020.FR,11.498896
ART_2020094_143020.FR,2.4860315,125.071045,22.267853,0,0,ART_2020094_144020.FR,11.781642
ART_2020094_144020.FR,2.6708713,122.160484,22.23686,0,0,ART_2020094_145020.FR,11.694001
ART_2020094_145020.FR,2.3990052,123.963524,21.947279,0,0,ART_2020094_150020.FR,11.6495695
ART_2020094_150020.FR,2.376731,126.69825,21.831577,0,0,ART_2020094_151020.FR,11.683508
ART_2020094_151020.FR,2.6016061,125.987,21.8677,0,0,ART_2020094_152020.FR,11.844331
ART_2020094_152020.FR,2.2050676,126.21367,21.932991,0,0,ART_2020094_153020.FR,11.995971
ART_2020094_153020.FR,2.7444947,132.5269,22.03298,0,0,ART_2020094_154020.FR,12.142709
ART_2020094_154020.FR,2.9516554,133.2318,22.182838,0,0,ART_2020094_155020.FR,12.226419
ART_2020094_155020.FR,2.9630668,134.29507,22.373884,0,0,ART_2020094_160020.FR,12.331527
ART_2020094_160020.FR,2.764763,135.64513,22.600624,0,0,ART_2020094_161020.FR,12.460482
ART_2020094_161020.FR,2.8487186,132.68732,22.854809,0,0,ART_2020094_162020.FR,12.616057
ART_2020094_162020.FR,2.947013,140.1595,23.173447,0,0,ART_2020094_163020.FR,12.739654
ART_2020094_163020.FR,2.9144056,141.55902,23.567207,0,0,ART_2020094_164020.FR,12.863884
ART_2020094_164020.FR,3.2780876,141.17796,24.135538,0,0,ART_2020094_165020.FR,13.152388
